game_id,tournament,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,first_to_ten,blue_time10,red_time10,ft10_ambiguous,blue_kills10,red_kills10
ESPORTSTMNT03_3177481,LCS,Dignitas,FlyQuest,"Rumble,Ivern,Jayce,Ashe,Braum","Renekton,Viego,Annie,Kai'Sa,Blitzcrank","Rich,Santorin,Jensen,Tomo,Diamond","Impact,Spica,VicLa,Prince,Vulcan",red,11.665633333333334,11.665633333333334,1,,,,1,3,2
ESPORTSTMNT03_3185647,LCS,FlyQuest,NRG,"Renekton,Ivern,Jayce,Varus,Nautilus","Ornn,Sejuani,Tristana,Kai'Sa,Rell","Impact,Spica,Spirax,Prince,Vulcan","Dhokla,Contractz,Palafox,FBI,Ignar",red,22.99935,22.99935,1,red,,24.99965,0,2,1
ESPORTSTMNT03_3194522,LCS,FlyQuest,Immortals,"K'Sante,Ivern,Yone,Kai'Sa,Alistar","Rumble,Graves,Twisted Fate,Xayah,Rell","Impact,Spica,VicLa,Prince,Vulcan","Solo,Kenvi,Bolulu,Tactical,Treatz",blue,21.83305,21.99935,1,blue,23.33261666666667,38.666216666666664,0,2,1
ESPORTSTMNT03_3194274,LCS,FlyQuest,TSM,"Rumble,Amumu,Jayce,Kai'Sa,Nautilus","K'Sante,Nocturne,Neeko,Tristana,Maokai","Impact,Spica,VicLa,Prince,Vulcan","Hauntzer,Bugi,Insanity,WildTurtle,Chime",blue,15.33265,,0,blue,20.49925,,0,0,0
ESPORTSTMNT03_3183997,LCS,NRG,Dignitas,"Renekton,Rell,Yone,Kai'Sa,Rakan","Quinn,Sejuani,Azir,Ashe,Braum","Dhokla,Contractz,Palafox,FBI,Ignar","Rich,Santorin,Jensen,Tomo,Poome",red,13.662766666666666,12.663116666666667,0,blue,27.333283333333334,34.66288333333333,0,2,2
ESPORTSTMNT03_3187432,LCS,Dignitas,Immortals,"Illaoi,Vi,Ahri,Kai'Sa,Nautilus","K'Sante,Poppy,Veigar,Aphelios,Rell","Rich,Santorin,Jensen,Tomo,Poome","Solo,Kenvi,Bolulu,Tactical,Treatz",red,15.831366666666666,13.155916666666666,0,red,29.83195,22.156066666666668,0,4,3
ESPORTSTMNT03_3184662,LCS,Dignitas,TSM,"Gangplank,Poppy,LeBlanc,Aphelios,Rell","Renekton,Nautilus,Kai'Sa,Ashe,Rakan","Rich,Santorin,Jensen,Tomo,Poome","Hauntzer,Bugi,Insanity,WildTurtle,Chime",blue,15.322533333333332,16.157083333333333,0,red,,21.495150000000002,0,3,4
ESPORTSTMNT03_3193826,LCS,Immortals,NRG,"Rumble,Rell,Azir,Kalista,Renata Glasc","Yone,Sejuani,Ahri,Ashe,Rakan","Solo,Kenvi,Bolulu,Tactical,Treatz","Dhokla,Contractz,Palafox,FBI,Ignar",red,14.326500000000001,8.326416666666667,0,red,18.998616666666667,18.998616666666667,1,2,5
ESPORTSTMNT03_3178172,LCS,TSM,NRG,"Renekton,Sejuani,LeBlanc,Varus,Alistar","Jayce,Maokai,Kai'Sa,Aphelios,Nautilus","Hauntzer,Bugi,Insanity,WildTurtle,Chime","Dhokla,Contractz,Palafox,FBI,Ignar",blue,22.16436666666667,,0,blue,29.6643,,0,3,0
ESPORTSTMNT03_3175740,LCS,Immortals,TSM,"Poppy,Maokai,Vel'Koz,Kog'Maw,Braum","Renekton,Nautilus,Yone,Jinx,Lulu","Solo,Kenvi,Bolulu,Tactical,Treatz","Hauntzer,Bugi,Insanity,WildTurtle,Chime",red,29.499683333333333,18.49455,0,red,,32.32805,0,1,3
ESPORTSTMNT03_3170239,LCK,DRX,Dplus Kia,"Cho'Gath,Viego,K'Sante,Aphelios,Milio","Gnar,Sion,Ahri,Draven,Pyke","Rascal,Croco,kyeahoo,Paduck,BeryL","Canna,Canyon,ShowMaker,Deft,Kellin",red,,12.491800000000001,0,red,,21.329116666666668,0,0,0
ESPORTSTMNT03_3170253,LCK,DRX,Dplus Kia,"Jax,Nautilus,K'Sante,Zeri,Rakan","Sion,Wukong,Annie,Ezreal,Yuumi","Rascal,Croco,kyeahoo,Paduck,BeryL","Canna,Canyon,ShowMaker,Deft,Kellin",blue,15.831166666666666,18.831149999999997,0,red,33.997816666666665,27.666133333333335,0,1,0
ESPORTSTMNT03_3168381,LCK,Dplus Kia,DRX,"Ornn,Viego,Annie,Zeri,Lulu","Jax,Maokai,Jayce,Varus,Ashe","Canna,Canyon,ShowMaker,Deft,Kellin","Rascal,Croco,kyeahoo,Paduck,BeryL",red,22.997683333333335,19.0,0,red,38.49763333333333,27.665833333333335,0,0,3
ESPORTSTMNT02_3214964,LCK,HANJIN BRION,DRX,"Gragas,Skarner,Azir,Aphelios,Milio","Jax,Sejuani,Yone,Ziggs,Leona","Morgan,UmTi,Karis,Hena,Effort","Rascal,Juhan,FATE,Paduck,BeryL",blue,14.832616666666667,,0,blue,24.832666666666668,,0,2,0
ESPORTSTMNT02_3214984,LCK,DRX,HANJIN BRION,"Jax,Sejuani,Azir,Draven,Blitzcrank","Renekton,Skarner,Ahri,Aphelios,Milio","Rascal,Juhan,FATE,Paduck,BeryL","Morgan,UmTi,Karis,Hena,Effort",red,26.82828333333333,21.663216666666663,0,red,,28.49458333333333,0,0,1
ESPORTSTMNT02_3216537,LCK,HANJIN BRION,DRX,"K'Sante,Poppy,Veigar,Aphelios,Milio","Renekton,Sejuani,Ahri,Varus,Ashe","Morgan,UmTi,Karis,Hena,Effort","Rascal,Juhan,FATE,Paduck,BeryL",blue,30.15835,,0,,,,1,1,0
ESPORTSTMNT01_3385158,LCK,Gen.G,DRX,"Renekton,Kha'Zix,Azir,Aphelios,Yuumi","Jax,Viego,Ahri,Draven,Milio","Doran,Peanut,Chovy,Peyz,Delight","Rascal,Juhan,FATE,Paduck,BeryL",blue,16.995833333333334,,0,blue,22.99975,,0,1,0
ESPORTSTMNT01_3385176,LCK,DRX,Gen.G,"Gragas,Wukong,Annie,Draven,Milio","K'Sante,Maokai,Sylas,Aphelios,Yuumi","Rascal,Juhan,FATE,Paduck,BeryL","Doran,Peanut,Chovy,Peyz,Delight",blue,13.828816666666667,,0,blue,23.3311,,0,0,0
ESPORTSTMNT01_3372029,LCK,Hanwha Life Esports,DRX,"Gragas,Viego,Annie,Aphelios,Blitzcrank","Malphite,Wukong,Ahri,Xayah,Rakan","Kingen,Clid,Zeka,Viper,Life","Rascal,Croco,kyeahoo,Paduck,BeryL",blue,13.654533333333335,,0,blue,19.665183333333335,,0,4,0
ESPORTSTMNT01_3373049,LCK,DRX,Hanwha Life Esports,"Jax,Wukong,Gragas,Jinx,Milio","Renekton,Lee Sin,Ahri,Aphelios,Nautilus","Rascal,Croco,kyeahoo,Paduck,BeryL","Kingen,Clid,Zeka,Viper,Life",blue,16.831816666666665,,0,blue,22.332116666666664,,0,0,0
ESPORTSTMNT01_3375285,LCK,DRX,KT Rolster,"Jax,Volibear,K'Sante,Aphelios,Nautilus","Renekton,Sejuani,Taliyah,Jinx,Renata Glasc","Rascal,Croco,kyeahoo,Paduck,BeryL","Kiin,Cuzz,Bdd,Aiming,Lehends",red,,11.15745,0,red,,15.159433333333334,0,1,2
ESPORTSTMNT01_3375321,LCK,DRX,KT Rolster,"Ornn,Kindred,Ahri,Aphelios,Lulu","Renekton,Sejuani,Taliyah,Jinx,Nautilus","Rascal,Juhan,kyeahoo,Paduck,BeryL","Kiin,Cuzz,Bdd,Aiming,Lehends",red,,15.830266666666667,0,red,,20.8301,0,2,3
ESPORTSTMNT03_3167810,LCK,DN SOOPers,DRX,"K'Sante,Volibear,Taliyah,Xayah,Rakan","Sion,Kha'Zix,Ahri,Aphelios,Yuumi","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Rascal,Croco,kyeahoo,Paduck,BeryL",red,27.164733333333334,25.32645,0,blue,31.99405,34.158766666666665,0,1,0
ESPORTSTMNT03_3165973,LCK,DRX,DN SOOPers,"Sion,Viego,Ahri,Aphelios,Yuumi","Gwen,Vi,Taliyah,Zeri,Rakan","Rascal,Croco,kyeahoo,Paduck,BeryL","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,12.831033333333332,25.160933333333332,0,blue,25.160933333333332,,0,2,1
ESPORTSTMNT01_3388081,LCK,Nongshim RedForce,DRX,"Renekton,Poppy,Azir,Varus,Nautilus","Volibear,Sejuani,Tristana,Zeri,Rakan","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Rascal,Juhan,FATE,Paduck,BeryL",blue,17.997866666666667,,0,blue,28.331466666666664,,0,2,1
ESPORTSTMNT01_3386968,LCK,DRX,Nongshim RedForce,"Renekton,Sejuani,LeBlanc,Zeri,Rakan","Sion,Maokai,Tristana,Varus,Lulu","Rascal,Juhan,FATE,Paduck,BeryL","DnDn,Sylvie,FIESTA,Jiwoo,Peter",red,25.49931666666667,25.166150000000002,0,red,33.96073333333333,30.660233333333334,0,1,2
ESPORTSTMNT01_3388094,LCK,Nongshim RedForce,DRX,"K'Sante,Sejuani,Jayce,Aphelios,Nautilus","Renekton,Wukong,Ahri,Zeri,Renata Glasc","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Rascal,Juhan,FATE,Paduck,BeryL",red,31.994033333333334,31.49976666666667,0,red,,36.165499999999994,0,1,0
ESPORTSTMNT02_3217738,LCK,DRX,T1,"Jax,Sejuani,Azir,Xayah,Rell","Renekton,Maokai,Jayce,Kai'Sa,Alistar","Rascal,Juhan,FATE,Paduck,BeryL","Zeus,Oner,Poby,Gumayusi,Keria",blue,15.831466666666667,,0,blue,28.822116666666666,,0,0,0
ESPORTSTMNT02_3217759,LCK,T1,DRX,"Gragas,Wukong,Annie,Draven,Rell","Jax,Nocturne,LeBlanc,Varus,Heimerdinger","Zeus,Oner,Poby,Gumayusi,Keria","Rascal,Juhan,FATE,Paduck,BeryL",blue,15.494666666666665,25.332916666666666,0,blue,25.332916666666666,,0,3,1
ESPORTSTMNT01_3373726,LCK,Dplus Kia,HANJIN BRION,"Gragas,Viego,Annie,Aphelios,Lulu","Renekton,Sejuani,Ahri,Zeri,Blitzcrank","Canna,Canyon,ShowMaker,Rahel,Kellin","Morgan,UmTi,Ivory,Hena,Effort",blue,20.83255,,0,blue,27.833066666666664,,0,1,1
ESPORTSTMNT01_3372768,LCK,HANJIN BRION,Dplus Kia,"Jax,Sejuani,Azir,Aphelios,Milio","Renekton,Kha'Zix,Ahri,Zeri,Yuumi","Morgan,UmTi,Ivory,Hena,Effort","Canna,Canyon,ShowMaker,Rahel,Kellin",red,,26.32721666666667,0,red,,31.832966666666668,0,0,2
ESPORTSTMNT01_3374742,LCK,Dplus Kia,HANJIN BRION,"Gragas,Sion,Corki,Lucian,Milio","Renekton,Poppy,Azir,Aphelios,Yuumi","Canna,Canyon,ShowMaker,Rahel,Kellin","Morgan,UmTi,Ivory,Hena,Effort",red,,35.16376666666667,0,,,,1,0,2
ESPORTSTMNT01_3387569,LCK,Dplus Kia,Gen.G,"Gragas,Viego,Azir,Aphelios,Yuumi","Renekton,Kha'Zix,Annie,Tristana,Milio","Canna,Canyon,ShowMaker,Deft,Kellin","Doran,Peanut,Chovy,Peyz,Delight",red,,27.83128333333333,0,red,,29.98753333333333,0,1,1
ESPORTSTMNT01_3385750,LCK,Dplus Kia,Gen.G,"Gragas,Kha'Zix,Azir,Aphelios,Yuumi","Renekton,Wukong,Annie,Tristana,Milio","Canna,Canyon,ShowMaker,Deft,Kellin","Doran,Peanut,Chovy,Peyz,Delight",blue,21.489433333333334,,0,,,,1,0,0
ESPORTSTMNT01_3387594,LCK,Gen.G,Dplus Kia,"Gragas,Vi,Ahri,Zeri,Rakan","Jax,Sejuani,Azir,Jinx,Tahm Kench","Doran,Peanut,Chovy,Peyz,Delight","Canna,Canyon,ShowMaker,Deft,Kellin",red,,18.155666666666665,0,red,,24.32225,0,0,2
ESPORTSTMNT02_3213109,LCK,Hanwha Life Esports,Dplus Kia,"Jax,Maokai,Azir,Zeri,Yuumi","Poppy,Ivern,Tristana,Draven,Ashe","Kingen,Grizzly,Zeka,Viper,Life","Canna,Canyon,ShowMaker,Deft,Kellin",red,,23.989416666666667,0,red,,31.165216666666666,0,0,0
ESPORTSTMNT02_3215087,LCK,Hanwha Life Esports,Dplus Kia,"Jax,Maokai,Azir,Kai'Sa,Nautilus","Renekton,Ivern,Tristana,Aphelios,Braum","Kingen,Grizzly,Zeka,Viper,Life","Canna,Canyon,ShowMaker,Deft,Kellin",red,16.48485,12.330133333333333,0,red,,23.825716666666665,0,1,3
ESPORTSTMNT01_3387063,LCK,KT Rolster,Dplus Kia,"Quinn,Vi,Taliyah,Xayah,Rakan","Renekton,Maokai,Aurelion Sol,Lucian,Nami","Kiin,Cuzz,Bdd,Aiming,Lehends","Canna,Canyon,ShowMaker,Deft,Kellin",red,34.66265,27.832933333333337,0,,,,1,0,0
ESPORTSTMNT01_3387101,LCK,Dplus Kia,KT Rolster,"Kennen,Xin Zhao,LeBlanc,Lucian,Milio","Renekton,Viego,Twisted Fate,Draven,Nautilus","Canna,Canyon,ShowMaker,Deft,Kellin","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,12.33165,,0,blue,17.1626,,0,1,1
ESPORTSTMNT02_3219173,LCK,Dplus Kia,DN SOOPers,"Jax,Nautilus,Tristana,Aphelios,Braum","Sion,Viego,LeBlanc,Kai'Sa,Rell","Canna,Canyon,ShowMaker,Deft,Kellin","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,14.327050000000002,29.16475,0,blue,20.823316666666663,,0,4,1
ESPORTSTMNT02_3217733,LCK,Dplus Kia,DN SOOPers,"Jax,Nautilus,Tristana,Ashe,Milio","K'Sante,Maokai,Azir,Aphelios,Blitzcrank","Canna,Canyon,ShowMaker,Deft,Kellin","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,12.162033333333333,17.33135,0,blue,21.995366666666666,30.162216666666666,0,3,0
ESPORTSTMNT01_3380258,LCK,Dplus Kia,Nongshim RedForce,"Sion,Neeko,LeBlanc,Jinx,Leona","Gwen,Poppy,Azir,Aphelios,Braum","Canna,Canyon,ShowMaker,Deft,Kellin","DnDn,Sylvie,Quad,Jiwoo,Peter",blue,8.664383333333335,22.831149999999997,0,blue,28.49755,,0,6,4
ESPORTSTMNT01_3381214,LCK,Nongshim RedForce,Dplus Kia,"Gwen,Sejuani,Cassiopeia,Jinx,Milio","K'Sante,Lee Sin,LeBlanc,Aphelios,Yuumi","DnDn,Sylvie,Quad,Jiwoo,Peter","Canna,Canyon,ShowMaker,Deft,Kellin",blue,12.489183333333333,25.49816666666667,0,blue,30.82656666666667,,0,4,0
ESPORTSTMNT02_3213774,LCK,T1,Dplus Kia,"Renekton,Viego,Annie,Samira,Rell","Jax,Sejuani,Jayce,Kai'Sa,Rakan","Zeus,Oner,Faker,Gumayusi,Keria","Canna,Canyon,ShowMaker,Deft,Kellin",red,11.153966666666667,10.6617,0,blue,23.49908333333333,,0,4,4
ESPORTSTMNT02_3216293,LCK,Dplus Kia,T1,"Renekton,Vi,Neeko,Kai'Sa,Rell","K'Sante,Viego,LeBlanc,Varus,Alistar","Canna,Canyon,ShowMaker,Deft,Kellin","Zeus,Oner,Faker,Gumayusi,Keria",blue,11.661366666666668,20.499033333333333,0,blue,23.331316666666666,25.166633333333333,0,2,1
ESPORTSTMNT02_3213439,LCK,Gen.G,HANJIN BRION,"K'Sante,Ivern,Tristana,Kai'Sa,Gragas","Gwen,Poppy,Azir,Aphelios,Alistar","Doran,Peanut,Chovy,Peyz,Delight","Morgan,UmTi,Karis,Hena,Effort",blue,23.166150000000002,26.496766666666666,0,blue,38.665600000000005,,0,1,3
ESPORTSTMNT02_3213452,LCK,HANJIN BRION,Gen.G,"Renekton,Poppy,Ahri,Kalista,Alistar","Quinn,Ivern,Azir,Ashe,Braum","Morgan,UmTi,Karis,Hena,Effort","Doran,Peanut,Chovy,Peyz,Delight",red,28.3183,20.49618333333333,0,red,32.832433333333334,28.158866666666665,0,1,2
ESPORTSTMNT01_3388098,LCK,HANJIN BRION,Hanwha Life Esports,"Gragas,Rek'Sai,Azir,Varus,Leona","Renekton,Sejuani,Yone,Kai'Sa,Blitzcrank","Morgan,UmTi,Ivory,Hena,Effort","Kingen,Clid,Zeka,Viper,Life",blue,15.3308,17.999366666666667,0,red,,22.661916666666666,0,4,1
ESPORTSTMNT01_3386993,LCK,HANJIN BRION,Hanwha Life Esports,"Camille,Maokai,Jayce,Aphelios,Yuumi","Gnar,Sejuani,Yone,Tristana,Milio","Morgan,UmTi,Ivory,Hena,Effort","Kingen,Clid,Zeka,Viper,Life",red,28.497200000000003,15.165616666666667,0,red,,28.497200000000003,0,2,1
ESPORTSTMNT02_3217904,LCK,HANJIN BRION,KT Rolster,"K'Sante,Poppy,Ahri,Aphelios,Rell","Jax,Sejuani,Azir,Kai'Sa,Rakan","Morgan,UmTi,Karis,Hena,Effort","Kiin,Cuzz,Bdd,Aiming,Lehends",red,27.996983333333333,26.33128333333333,0,red,,28.1551,0,1,0
ESPORTSTMNT02_3218856,LCK,HANJIN BRION,KT Rolster,"K'Sante,Poppy,Azir,Aphelios,Milio","Renekton,Sejuani,Veigar,Kai'Sa,Nautilus","Morgan,UmTi,Karis,Hena,Effort","Kiin,Cuzz,Bdd,Aiming,Lehends",red,32.49943333333333,28.66593333333333,0,red,,32.49943333333333,0,0,0
ESPORTSTMNT03_3170167,LCK,DN SOOPers,HANJIN BRION,"Poppy,Sejuani,Jayce,Aphelios,Milio","Gragas,Viego,Annie,Zeri,Yuumi","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Morgan,UmTi,Karis,Hena,Effort",blue,30.829766666666668,,0,,,,1,0,0
ESPORTSTMNT03_3169215,LCK,HANJIN BRION,DN SOOPers,"Poppy,Vi,Azir,Aphelios,Yuumi","Sion,Volibear,Ahri,Zeri,Nautilus","Morgan,UmTi,Karis,Hena,Effort","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,28.666533333333334,30.831616666666665,0,blue,29.9981,,0,0,0
ESPORTSTMNT03_3165974,LCK,HANJIN BRION,Nongshim RedForce,"Gragas,Lee Sin,Syndra,Aphelios,Milio","Aatrox,Wukong,Cassiopeia,Zeri,Yuumi","Morgan,UmTi,Karis,Hena,Effort","DnDn,Sylvie,Quad,vital,Peter",blue,23.999483333333334,,0,blue,32.16161666666667,,0,0,0
ESPORTSTMNT03_3166917,LCK,Nongshim RedForce,HANJIN BRION,"Sion,Kha'Zix,Annie,Jinx,Milio","Gragas,Viego,Syndra,Aphelios,Yuumi","DnDn,Sylvie,Quad,vital,Peter","Morgan,UmTi,Karis,Hena,Effort",red,,35.16631666666667,0,,,,1,0,0
ESPORTSTMNT03_3166925,LCK,HANJIN BRION,Nongshim RedForce,"Gragas,Wukong,Azir,Aphelios,Milio","Gnar,Viego,Cassiopeia,Zeri,Yuumi","Morgan,UmTi,Karis,Hena,Effort","DnDn,Sylvie,Quad,vital,Peter",red,24.829166666666666,20.998066666666666,0,red,,28.99545,0,0,0
ESPORTSTMNT01_3378634,LCK,HANJIN BRION,T1,"Jax,Sejuani,Ahri,Aphelios,Tahm Kench","Gragas,Poppy,Azir,Xayah,Rakan","Morgan,UmTi,Ivory,Hena,Effort","Zeus,Oner,Faker,Gumayusi,Keria",red,22.6577,19.655033333333332,0,red,,36.16563333333333,0,1,0
ESPORTSTMNT01_3378674,LCK,HANJIN BRION,T1,"Gnar,Lee Sin,Annie,Aphelios,Rakan","Renekton,Sejuani,Jayce,Zeri,Lulu","Morgan,UmTi,Ivory,Hena,Effort","Zeus,Oner,Faker,Gumayusi,Keria",red,,19.332733333333334,0,red,,21.165733333333332,0,1,0
ESPORTSTMNT02_3217234,LCK,Gen.G,Hanwha Life Esports,"Renekton,Poppy,LeBlanc,Xayah,Rakan","K'Sante,Viego,Annie,Kai'Sa,Nautilus","Doran,Peanut,Chovy,Peyz,Delight","Kingen,Grizzly,Zeka,Viper,Life",red,18.161316666666668,14.828216666666666,0,blue,24.661283333333333,25.498066666666666,0,1,2
ESPORTSTMNT02_3216741,LCK,Hanwha Life Esports,Gen.G,"Jax,Ivern,Tristana,Varus,Rell","Renekton,Sejuani,Azir,Aphelios,Alistar","Kingen,Grizzly,Zeka,Viper,Life","Doran,Peanut,Chovy,Peyz,Delight",blue,24.16551666666667,24.49588333333333,0,blue,26.49985,,0,0,1
ESPORTSTMNT03_3169046,LCK,KT Rolster,Gen.G,"Jax,Sejuani,Annie,Aphelios,Nautilus","Gnar,Maokai,Tristana,Draven,Braum","Kiin,Cuzz,Bdd,Aiming,Lehends","Doran,Peanut,Chovy,Peyz,Delight",blue,15.333133333333334,,0,blue,17.49703333333333,,0,1,0
ESPORTSTMNT03_3170021,LCK,Gen.G,KT Rolster,"Jax,Vi,Gragas,Draven,Milio","Ornn,Volibear,Annie,Aphelios,Yuumi","Doran,Peanut,Chovy,Peyz,Delight","Kiin,Cuzz,Bdd,Aiming,Lehends",,,,1,,,,1,1,2
ESPORTSTMNT03_3168164,LCK,KT Rolster,Gen.G,"Renekton,Maokai,Ahri,Zeri,Lulu","Jax,Kindred,Gragas,Twitch,Yuumi","Kiin,Cuzz,Bdd,Aiming,Lehends","Doran,Peanut,Chovy,Peyz,Delight",red,,19.662966666666666,0,red,,27.998949999999997,0,0,1
ESPORTSTMNT01_3372092,LCK,Gen.G,DN SOOPers,"Jax,Sejuani,Tristana,Aphelios,Milio","Poppy,Wukong,Annie,Miss Fortune,Yuumi","Doran,Peanut,Chovy,Peyz,Delight","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,20.166383333333332,27.496866666666666,0,red,29.996866666666666,29.996866666666666,1,2,3
ESPORTSTMNT01_3373110,LCK,DN SOOPers,Gen.G,"Poppy,Maokai,Jayce,Jhin,Heimerdinger","Renekton,Kindred,Annie,Aphelios,Milio","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Doran,Peanut,Chovy,Peyz,Delight",blue,19.49801666666667,,0,blue,23.327333333333335,,0,1,0
ESPORTSTMNT01_3376223,LCK,Nongshim RedForce,Gen.G,"Poppy,Sejuani,Azir,Jinx,Milio","Gnar,Kha'Zix,Annie,Aphelios,Yuumi","DnDn,Sylvie,Quad,vital,Peter","Doran,Peanut,Chovy,Peyz,Delight",blue,17.82473333333333,18.663583333333335,0,red,,28.33035,0,0,0
ESPORTSTMNT01_3376253,LCK,Nongshim RedForce,Gen.G,"K'Sante,Wukong,Ahri,Aphelios,Morgana","Jax,Vi,Azir,Xayah,Rakan","DnDn,Sylvie,Quad,vital,Peter","Doran,Peanut,Chovy,Peyz,Delight",red,,16.3282,0,red,,28.32805,0,1,3
ESPORTSTMNT03_3170256,LCK,Gen.G,T1,"Gnar,Kha'Zix,Neeko,Lucian,Nami","Malphite,Jax,Annie,Draven,Milio","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",blue,11.8308,15.666400000000001,0,red,24.330966666666665,24.162,0,1,1
ESPORTSTMNT03_3169305,LCK,T1,Gen.G,"Sion,Viego,Ahri,Zeri,Yuumi","Kayle,Wukong,Gragas,Draven,Milio","Zeus,Oner,Faker,Gumayusi,Keria","Doran,Peanut,Chovy,Peyz,Delight",red,15.992783333333334,10.984033333333334,0,red,,20.166333333333334,0,2,4
ESPORTSTMNT03_3170267,LCK,Gen.G,T1,"Jax,Maokai,Annie,Zeri,Milio","Gragas,Viego,Ahri,Draven,Blitzcrank","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",red,14.665566666666667,11.324516666666666,0,red,28.82831666666667,19.66486666666667,0,3,3
ESPORTSTMNT03_3167508,LCK,KT Rolster,Hanwha Life Esports,"Malphite,Viego,Annie,Ezreal,Yuumi","K'Sante,Wukong,Ahri,Aphelios,Rakan","Kiin,Cuzz,Bdd,Aiming,Lehends","Kingen,Clid,Zeka,Viper,Life",red,24.16585,22.165833333333335,0,blue,31.332966666666668,,0,0,1
ESPORTSTMNT03_3165687,LCK,Hanwha Life Esports,KT Rolster,"Gwen,Vi,Gragas,Jinx,Blitzcrank","Kayle,Sejuani,K'Sante,Aphelios,Milio","Kingen,Clid,Zeka,Viper,Life","Kiin,Cuzz,Bdd,Aiming,Lehends",red,13.999816666666668,9.999983333333335,0,red,,17.49976666666667,0,3,5
ESPORTSTMNT03_3166614,LCK,KT Rolster,Hanwha Life Esports,"Sion,Volibear,Annie,Aphelios,Yuumi","K'Sante,Viego,Gragas,Jinx,Milio","Kiin,Cuzz,Bdd,Aiming,Lehends","Kingen,Clid,Zeka,Viper,Life",blue,20.997683333333335,,0,blue,26.997200000000003,,0,1,0
ESPORTSTMNT01_3375723,LCK,Hanwha Life Esports,DN SOOPers,"Gragas,Maokai,Yone,Aphelios,Yuumi","Renekton,Sejuani,Azir,Varus,Milio","Kingen,Clid,Zeka,Viper,Life","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,29.492,,0,,,,1,0,0
ESPORTSTMNT01_3376707,LCK,DN SOOPers,Hanwha Life Esports,"Renekton,Wukong,Azir,Zeri,Yuumi","Gnar,Sejuani,Akali,Aphelios,Milio","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Kingen,Clid,Zeka,Viper,Life",red,38.16628333333333,20.332,0,red,,38.33166666666667,0,1,2
ESPORTSTMNT02_3219287,LCK,Nongshim RedForce,Hanwha Life Esports,"Jax,Kha'Zix,LeBlanc,Aphelios,Alistar","Renekton,Viego,Annie,Kai'Sa,Nautilus","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Kingen,Grizzly,Zeka,Viper,Life",red,24.1651,13.159766666666666,0,red,,21.659966666666666,0,0,4
ESPORTSTMNT02_3219293,LCK,Nongshim RedForce,Hanwha Life Esports,"K'Sante,Viego,Azir,Jinx,Rell","Renekton,Maokai,Yone,Aphelios,Nautilus","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Kingen,Grizzly,Zeka,Viper,Life",red,12.495266666666668,11.326016666666668,0,red,,18.1625,0,4,3
ESPORTSTMNT03_3168168,LCK,Hanwha Life Esports,T1,"Sion,Vi,Ahri,Aphelios,Lulu","Jax,Maokai,Jayce,Jhin,Rakan","Kingen,Clid,Zeka,Viper,Life","Zeus,Oner,Faker,Gumayusi,Keria",blue,25.496483333333334,27.996133333333333,0,blue,35.496583333333334,,0,0,1
ESPORTSTMNT03_3169092,LCK,T1,Hanwha Life Esports,"Jax,Sejuani,K'Sante,Aphelios,Milio","Sion,Viego,Gragas,Zeri,Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","Kingen,Clid,Zeka,Viper,Life",red,,16.49833333333333,0,,,,1,1,2
ESPORTSTMNT03_3170048,LCK,T1,Hanwha Life Esports,"Sion,Kha'Zix,Ahri,Aphelios,Milio","Ornn,Viego,Gragas,Zeri,Yuumi","Zeus,Oner,Faker,Gumayusi,Keria","Kingen,Clid,Zeka,Viper,Life",blue,25.495566666666665,29.49703333333333,0,,,,1,2,0
ESPORTSTMNT02_3214098,LCK,KT Rolster,DN SOOPers,"Renekton,Sejuani,Neeko,Aphelios,Alistar","K'Sante,Poppy,LeBlanc,Kai'Sa,Rell","Kiin,Cuzz,Bdd,Aiming,Lehends","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",red,25.663016666666667,25.498716666666667,1,blue,34.665499999999994,,0,0,3
ESPORTSTMNT02_3214136,LCK,KT Rolster,DN SOOPers,"K'Sante,Vi,Neeko,Kai'Sa,Nautilus","Poppy,Sejuani,LeBlanc,Xayah,Rell","Kiin,Cuzz,Bdd,Aiming,Lehends","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,12.3311,,0,blue,22.4979,,0,4,0
