game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,blue_pc_avg,red_pc_avg,first_to_five,blue_time,red_time
10165-10165_game_2,LPL,2023,LNG Esports,JD Gaming,"Jinx,Viego,Neeko,Tahm Kench,Gragas","Aphelios,Nocturne,Annie,Rakan,Ornn","GALA,Tarzan,Scout,Hang,Zika","Ruler,Kanavi,Knight,MISSING,369",0.5077,0.7002,blue,20.0,20.0
10165-10165_game_3,LPL,2023,JD Gaming,LNG Esports,"Xayah,Wukong,Ahri,Rakan,K'Sante","Aphelios,Viego,Neeko,Lulu,Jax","Ruler,Kanavi,Knight,MISSING,369","GALA,Tarzan,Scout,Hang,Zika",0.7603,0.4859,red,20.0,20.0
10166-10166_game_1,LPL,2023,Ninjas in Pyjamas,LGD Gaming,"Xayah,Sejuani,Ahri,Rakan,Jax","Aphelios,Wukong,Annie,Lulu,Gragas","Photic,Shad0w,Angel,Zhuo,Invincible","Lpc,Meteor,haichao,Jinjiao,fearness",0.4609,0.4462,red,20.0,20.0
10166-10166_game_2,LPL,2023,LGD Gaming,Ninjas in Pyjamas,"Zeri,Graves,Annie,Lulu,K'Sante","Aphelios,Xin Zhao,Neeko,Yuumi,Gnar","Lpc,Meteor,haichao,Jinjiao,fearness","Photic,Shad0w,Angel,Zhuo,Invincible",0.4024,0.5337,red,20.0,20.0
10166-10166_game_3,LPL,2023,Ninjas in Pyjamas,LGD Gaming,"Jinx,Wukong,Ahri,Rakan,Gnar","Aphelios,Kindred,Annie,Braum,Malphite","Photic,Shad0w,Angel,Zhuo,Invincible","Lpc,Meteor,haichao,Jinjiao,fearness",0.5262,0.32,red,20.0,20.0
10167-10167_game_1,LPL,2023,ThunderTalk Gaming,Anyone's Legend,"Jinx,Wukong,Neeko,Leona,Gragas","Aphelios,Vi,Ahri,Nautilus,Aatrox","huanfeng,Beichuan,Ucal,yuyanjia,HOYA","iBoy,Xiaohao,pinz,Zorah,Zdz",0.6022,0.4158,blue,20.0,20.0
10167-10167_game_2,LPL,2023,Anyone's Legend,ThunderTalk Gaming,"Xayah,Lee Sin,LeBlanc,Rakan,K'Sante","Aphelios,Sejuani,Jayce,Lulu,Rumble","iBoy,Xiaohao,pinz,Zorah,Zdz","huanfeng,Beichuan,Ucal,yuyanjia,HOYA",0.458,0.3275,red,20.0,20.0
10167-10167_game_3,LPL,2023,ThunderTalk Gaming,Anyone's Legend,"Aphelios,Vi,Ahri,Leona,Sion","Jinx,Lee Sin,LeBlanc,Nautilus,Cho'Gath","huanfeng,Beichuan,Ucal,yuyanjia,HOYA","iBoy,Xiaohao,pinz,Zorah,Zdz",0.3894,0.4833,red,20.0,20.0
10168-10168_game_1,LPL,2023,Team WE,Ultra Prime,"Jinx,Vi,Annie,Janna,Sion","Aphelios,Wukong,Gragas,Rakan,Malphite","Hope,Heng,Shanks,Iwandy,Cube","Doggo,Ning,Forge,SwordArt,Hery",0.5658,0.2443,red,20.0,20.0
10168-10168_game_2,LPL,2023,Ultra Prime,Team WE,"Jinx,Vi,Gragas,Lulu,Sion","Aphelios,Viego,Annie,Milio,K'Sante","Doggo,Ning,Forge,SwordArt,Hery","Hope,Heng,Shanks,Iwandy,Cube",0.3512,0.5011,red,20.0,20.0
10169-10169_game_1,LPL,2023,Ninjas in Pyjamas,Top Esports,"Jinx,Viego,Neeko,Thresh,Gragas","Aphelios,Wukong,Ahri,Rakan,Sion","Photic,Shad0w,Angel,Zhuo,Invincible","JackeyLove,Tian,Rookie,Mark,Wayward",0.4028,0.5412,red,20.0,20.0
10169-10169_game_2,LPL,2023,Top Esports,Ninjas in Pyjamas,"Ziggs,Maokai,Jayce,Leona,K'Sante","Aphelios,Graves,Annie,Nautilus,Malphite","JackeyLove,Tian,Rookie,Mark,Wayward","Photic,XLB,Angel,Zhuo,Invincible",0.6151,0.287,blue,20.0,20.0
10170-10170_game_1,LPL,2023,JD Gaming,Oh My God,"Xayah,Vi,Annie,Rakan,Ornn","Zeri,Wukong,Neeko,Alistar,Sion","Ruler,Kanavi,Knight,MISSING,369","Able,Aki,Creme,ppgod,shanji",0.7527,0.4567,blue,20.0,20.0
10170-10170_game_2,LPL,2023,JD Gaming,Oh My God,"Xayah,Wukong,Annie,Rakan,Sion","Kog'Maw,Poppy,Ahri,Lulu,Darius","Ruler,Kanavi,Knight,MISSING,369","Able,Aki,Creme,ppgod,shanji",0.7437,0.3692,blue,20.0,20.0
10171-10171_game_1,LPL,2023,Invictus Gaming,Royal Never Give Up,"Aphelios,Lee Sin,Neeko,Yuumi,Gragas","Zeri,Vi,Ahri,Lulu,Sion","Ahn,Tianzhen,Cryin,Wink,neny","LP,Wei,Tangyuan,LvMao,Breathe",0.3262,0.5945,red,20.0,20.0
10171-10171_game_2,LPL,2023,Royal Never Give Up,Invictus Gaming,"Aphelios,Sejuani,Lissandra,Milio,Fiora","Draven,Vi,Annie,Pyke,Sion","LP,Wei,Tangyuan,LvMao,Breathe","Ahn,Tianzhen,Cryin,Wink,neny",0.5423,0.3643,blue,20.0,20.0
10172-10172_game_1,LPL,2023,EDward Gaming,Bilibili Gaming,"Jinx,Maokai,K'Sante,Nautilus,Gnar","Aphelios,Sejuani,Annie,Rakan,Jax","Leave,Jiejie,FoFo,Meiko,Ale","Elk,Xun,Yagao,ON,Bin",0.5128,0.6673,red,20.0,20.0
10172-10172_game_2,LPL,2023,EDward Gaming,Bilibili Gaming,"Jinx,Vi,Ahri,Lulu,Sion","Aphelios,Kha'Zix,Annie,Rakan,Gragas","Leave,Jiejie,FoFo,Meiko,Ale","Elk,Xun,Yagao,ON,Bin",0.6137,0.7223,blue,20.0,20.0
10172-10172_game_3,LPL,2023,EDward Gaming,Bilibili Gaming,"Nilah,Nocturne,Neeko,Yuumi,K'Sante","Aphelios,Wukong,Annie,Rakan,Malphite","Leave,Jiejie,FoFo,Meiko,Ale","Elk,Xun,Yagao,ON,Bin",0.3216,0.6851,red,20.0,20.0
10173-10173_game_1,LPL,2023,Rare Atom,FunPlus Phoenix,"Xayah,Kha'Zix,Neeko,Rakan,Sion","Aphelios,Vi,Ahri,Annie,Jax","Assum,Leyan,Strive,Feather,Xiaoxu","Lwx,H4cker,Care,QiuQiu,Xiaolaohu",0.4333,0.3714,red,20.0,20.0
10173-10173_game_2,LPL,2023,Rare Atom,FunPlus Phoenix,"Jinx,Nocturne,Neeko,Nautilus,Jax","Aphelios,Vi,Ahri,Rakan,Gragas","Assum,Leyan,Strive,Feather,Xiaoxu","Lwx,H4cker,Care,QiuQiu,Xiaolaohu",0.4624,0.3007,red,20.0,20.0
10174-10174_game_1,LPL,2023,JD Gaming,LGD Gaming,"Jinx,Wukong,LeBlanc,Milio,Gragas","Aphelios,Kindred,Ahri,Blitzcrank,Mordekaiser","Ruler,Kanavi,Knight,MISSING,369","Lpc,Meteor,haichao,Jinjiao,fearness",0.662,0.7024,red,20.0,20.0
10174-10174_game_2,LPL,2023,JD Gaming,LGD Gaming,"Xayah,Sejuani,Syndra,Rakan,K'Sante","Ezreal,Wukong,Neeko,Karma,Gnar","Ruler,Kanavi,Knight,MISSING,369","Lpc,Meteor,haichao,Jinjiao,fearness",0.7606,0.1262,red,20.0,20.0
10174-10174_game_3,LPL,2023,JD Gaming,LGD Gaming,"Xayah,Kha'Zix,Annie,Yuumi,K'Sante","Samira,Wukong,Neeko,Rakan,Gnar","Ruler,Kanavi,Knight,MISSING,369","Lpc,Meteor,haichao,Jinjiao,fearness",0.7234,0.1732,red,20.0,20.0
10175-10175_game_1,LPL,2023,LNG Esports,Weibo Gaming,"Jinx,Maokai,Jayce,Tahm Kench,Gnar","Aphelios,Wukong,Annie,Rakan,Gragas","GALA,Tarzan,Scout,Hang,Zika","Light,Weiwei,Xiaohu,Crisp,TheShy",0.5693,0.6614,blue,20.0,20.0
10175-10175_game_2,LPL,2023,Weibo Gaming,LNG Esports,"Varus,Maokai,Jayce,Heimerdinger,K'Sante","Jinx,Wukong,Annie,Rakan,Malphite","Light,Weiwei,Xiaohu,Crisp,TheShy","GALA,Tarzan,Scout,Hang,Zika",0.5486,0.5025,red,20.0,20.0
10176-10176_game_1,LPL,2023,Anyone's Legend,Ninjas in Pyjamas,"Jinx,Wukong,Neeko,Leona,Sion","Aphelios,Maokai,Jayce,Nautilus,Gnar","iBoy,Xiaohao,Harder,Zorah,Zdz","Photic,Shad0w,Angel,Zhuo,Invincible",0.3005,0.5946,blue,20.0,20.0
10176-10176_game_2,LPL,2023,Ninjas in Pyjamas,Anyone's Legend,"Aphelios,Poppy,Ahri,Milio,Gnar","Xayah,Viego,Annie,Rakan,Gangplank","Photic,Shad0w,Angel,Zhuo,Invincible","iBoy,Xiaohao,Harder,Zorah,Zdz",0.5718,0.224,blue,20.0,20.0
10177-10177_game_1,LPL,2023,Top Esports,ThunderTalk Gaming,"Zeri,Maokai,Ahri,Milio,K'Sante","Aphelios,Wukong,Annie,Nautilus,Gragas","JackeyLove,Tian,Rookie,Mark,Wayward","1xn,Beichuan,Ucal,yaoyao,HOYA",0.5726,0.4289,blue,20.0,20.0
10177-10177_game_2,LPL,2023,ThunderTalk Gaming,Top Esports,"Jinx,Vi,Syndra,Nautilus,Gwen","Xayah,Kha'Zix,Ahri,Milio,K'Sante","1xn,Beichuan,Ucal,yaoyao,HOYA","JackeyLove,Tian,Rookie,Mark,Wayward",0.4056,0.5649,red,20.0,20.0
10177-10177_game_3,LPL,2023,Top Esports,ThunderTalk Gaming,"Varus,Vi,Annie,Heimerdinger,K'Sante","Jinx,Wukong,Ahri,Leona,Gwen","JackeyLove,Tian,Rookie,Mark,Wayward","1xn,Beichuan,Ucal,yaoyao,HOYA",0.7039,0.365,red,20.0,20.0
10178-10178_game_1,LPL,2023,Bilibili Gaming,Ultra Prime,"Jinx,Wukong,Neeko,Nautilus,Malphite","Aphelios,Viego,Annie,Rakan,K'Sante","Elk,Xun,Yagao,ON,Bin","Doggo,Ning,Forge,SwordArt,Hery",0.6776,0.3238,blue,20.0,20.0
10178-10178_game_2,LPL,2023,Bilibili Gaming,Ultra Prime,"Zeri,Kha'Zix,Neeko,Lulu,Gwen","Aphelios,Viego,Annie,Rakan,K'Sante","Elk,Xun,Yagao,ON,Bin","Doggo,Ning,Forge,SwordArt,Hery",0.6971,0.3238,blue,20.0,20.0
10179-10179_game_1,LPL,2023,Royal Never Give Up,Oh My God,"Zeri,Poppy,Neeko,Lulu,Gragas","Xayah,Wukong,Akali,Rakan,Aatrox","LP,Wei,Tangyuan,LvMao,Breathe","Able,Aki,Creme,ppgod,shanji",0.5624,0.5099,blue,20.0,20.0
10179-10179_game_2,LPL,2023,Oh My God,Royal Never Give Up,"Zeri,Maokai,Qiyana,Yuumi,Ornn","Lucian,Kha'Zix,Ahri,Nami,Sion","Able,Aki,Creme,ppgod,shanji","LP,Wei,Tangyuan,LvMao,Breathe",0.6987,0.4683,blue,20.0,20.0
10179-10179_game_3,LPL,2023,Royal Never Give Up,Oh My God,"Lucian,Nocturne,Annie,Nami,Kennen","Zeri,Wukong,LeBlanc,Lulu,Rumble","LP,Wei,Tangyuan,LvMao,Breathe","Able,Aki,Creme,ppgod,shanji",0.4475,0.5377,red,20.0,20.0
10180-10180_game_1,LPL,2023,Team WE,Invictus Gaming,"Jinx,Wukong,Gragas,Milio,Sion","Aphelios,Kindred,Annie,Blitzcrank,Fiora","Hope,Heng,Shanks,Iwandy,Cube","Ahn,Tianzhen,Cryin,Wink,YSKM",0.6353,0.2835,red,20.0,20.0
10180-10180_game_2,LPL,2023,Team WE,Invictus Gaming,"Jinx,Maokai,Jayce,Nautilus,Gwen","Aphelios,Rengar,Annie,Lulu,Kennen","Hope,Heng,Shanks,Iwandy,Cube","Ahn,Tianzhen,Cryin,Wink,YSKM",0.5153,0.2985,blue,20.0,20.0
10181-10181_game_1,LPL,2023,EDward Gaming,JD Gaming,"Jinx,Vi,Neeko,Nautilus,K'Sante","Aphelios,Wukong,Ahri,Thresh,Ornn","Thesnake,Jiejie,FoFo,Meiko,Ale","Ruler,Kanavi,Knight,MISSING,369",0.3554,0.8057,red,20.0,20.0
10181-10181_game_2,LPL,2023,EDward Gaming,JD Gaming,"Jinx,Vi,Syndra,Braum,K'Sante","Aphelios,Kha'Zix,Neeko,Renata Glasc,Ornn","Thesnake,Jiejie,FoFo,Meiko,Ale","Ruler,Kanavi,Knight,MISSING,369",0.4101,0.8019,red,20.0,20.0
10182-10182_game_1,LPL,2023,FunPlus Phoenix,LNG Esports,"Jinx,Wukong,Ahri,Nautilus,Gragas","Aphelios,Kha'Zix,Neeko,Rakan,Sion","Lwx,H4cker,Care,QiuQiu,Xiaolaohu","GALA,Tarzan,Scout,Hang,Zika",0.3265,0.4542,red,20.0,20.0
10182-10182_game_2,LPL,2023,LNG Esports,FunPlus Phoenix,"Zeri,Viego,Gragas,Lulu,Sion","Aphelios,Sejuani,Ahri,Yuumi,Jax","GALA,Tarzan,Scout,Hang,Zika","Lwx,H4cker,Care,QiuQiu,Xiaolaohu",0.3815,0.5281,red,20.0,20.0
10182-10182_game_3,LPL,2023,FunPlus Phoenix,LNG Esports,"Xayah,Xin Zhao,Neeko,Rakan,Gragas","Aphelios,Viego,Ahri,Nautilus,Sion","Lwx,H4cker,Care,QiuQiu,Xiaolaohu","GALA,Tarzan,Scout,Hang,Zika",0.2797,0.5375,red,20.0,20.0
10183-10183_game_1,LPL,2023,Rare Atom,LGD Gaming,"Lucian,Viego,Annie,Nami,K'Sante","Aphelios,Kindred,Ahri,Lulu,Gragas","Assum,Leyan,Strive,Feather,Xiaoxu","Envyy,Meteor,haichao,Jinjiao,fearness",0.2642,0.5063,blue,20.0,20.0
10183-10183_game_2,LPL,2023,LGD Gaming,Rare Atom,"Jinx,Maokai,Jayce,Lulu,Gragas","Aphelios,Kha'Zix,Ahri,Rakan,K'Sante","Envyy,Meteor,haichao,Jinjiao,fearness","Assum,Leyan,Strive,Feather,Xiaoxu",0.4718,0.4468,red,20.0,20.0
10183-10183_game_3,LPL,2023,Rare Atom,LGD Gaming,"Xayah,Kha'Zix,Ahri,Rakan,Malphite","Aphelios,Sejuani,Annie,Lulu,K'Sante","Assum,Leyan,Strive,Feather,Xiaoxu","Envyy,Meteor,haichao,Jinjiao,fearness",0.4733,0.3561,blue,20.0,20.0
10184-10184_game_1,LPL,2023,Top Esports,Weibo Gaming,"Draven,Wukong,Neeko,Pyke,Gragas","Aphelios,Maokai,Jayce,Rakan,Poppy","JackeyLove,Tian,Rookie,Mark,Wayward","Light,Weiwei,Xiaohu,Crisp,TheShy",0.5843,0.7092,blue,20.0,20.0
10184-10184_game_2,LPL,2023,Weibo Gaming,Top Esports,"Zeri,Sejuani,Taliyah,Lulu,K'Sante","Lucian,Wukong,Neeko,Nami,Sion","Light,Weiwei,Xiaohu,Crisp,TheShy","JackeyLove,Tian,Rookie,Mark,Wayward",0.5384,0.6287,red,20.0,20.0
10184-10184_game_3,LPL,2023,Top Esports,Weibo Gaming,"Jinx,Vi,Ahri,Nautilus,Gragas","Zeri,Wukong,Annie,Rakan,Sion","JackeyLove,Tian,Rookie,Mark,Wayward","Light,Weiwei,Xiaohu,Crisp,TheShy",0.6279,0.6132,red,20.0,20.0
10185-10185_game_1,LPL,2023,ThunderTalk Gaming,Ultra Prime,"Jinx,Vi,Azir,Galio,K'Sante","Aphelios,Nocturne,Akali,Nautilus,Gragas","1xn,Beichuan,Ucal,yaoyao,HOYA","Doggo,Ning,Forge,SwordArt,Hery",0.5336,0.1743,red,20.0,20.0
10185-10185_game_2,LPL,2023,Ultra Prime,ThunderTalk Gaming,"Zeri,Poppy,Annie,Lulu,Gnar","Aphelios,Wukong,K'Sante,Rakan,Kennen","Doggo,Ning,Forge,SwordArt,Hery","1xn,Beichuan,Ucal,yaoyao,HOYA",0.484,0.3085,red,20.0,20.0
10185-10185_game_3,LPL,2023,ThunderTalk Gaming,Ultra Prime,"Jinx,Vi,Ahri,Rakan,Gragas","Aphelios,Kindred,Annie,Blitzcrank,K'Sante","1xn,Beichuan,Ucal,yaoyao,HOYA","Doggo,Ning,Forge,SwordArt,Hery",0.3912,0.6438,blue,20.0,20.0
10186-10186_game_1,LPL,2023,Bilibili Gaming,Anyone's Legend,"Zeri,Kha'Zix,Annie,Lulu,K'Sante","Lucian,Wukong,Gragas,Nami,Gnar","Elk,Xun,Yagao,ON,Bin","zhiqiuyi,Xiaohao,pinz,Zorah,Zdz",0.6746,0.2715,red,20.0,20.0
10186-10186_game_2,LPL,2023,Bilibili Gaming,Anyone's Legend,"Kog'Maw,Viego,Annie,Milio,Jax","Lucian,Kha'Zix,Ahri,Nami,Gragas","Elk,Xun,Yagao,ON,Bin","zhiqiuyi,Xiaohao,Harder,Zorah,Zdz",0.5683,0.4433,blue,20.0,20.0
10186-10186_game_3,LPL,2023,Bilibili Gaming,Anyone's Legend,"Jinx,Maokai,Jayce,Milio,Gnar","Aphelios,Diana,K'Sante,Nautilus,Camille","Elk,Xun,Yagao,ON,Bin","zhiqiuyi,Xiaohao,Harder,Zorah,Zdz",0.6815,0.2483,blue,20.0,20.0
10187-10187_game_1,LPL,2023,Ninjas in Pyjamas,Oh My God,"Lucian,Vi,Twisted Fate,Nami,Jax","Zeri,Viego,Ahri,Lulu,Sion","Photic,Shad0w,Angel,Zhuo,Invincible","Able,Aki,Creme,ppgod,shanji",0.3695,0.435,blue,20.0,20.0
10187-10187_game_2,LPL,2023,Oh My God,Ninjas in Pyjamas,"Aphelios,Wukong,Ahri,Nautilus,Kennen","Jinx,Maokai,Jayce,Braum,Gnar","Able,Aki,Creme,ppgod,shanji","Photic,Shad0w,Angel,Zhuo,Invincible",0.5594,0.5549,red,20.0,20.0
10187-10187_game_3,LPL,2023,Ninjas in Pyjamas,Oh My God,"Aphelios,Viego,Ahri,Yuumi,Gragas","Tristana,Vi,Annie,Milio,Kennen","Photic,Shad0w,Angel,Zhuo,Invincible","Able,Aki,Creme,ppgod,shanji",0.3532,0.6122,red,20.0,20.0
10188-10188_game_1,LPL,2023,Royal Never Give Up,JD Gaming,"Aphelios,Poppy,Ahri,Lulu,Gnar","Xayah,Wukong,Annie,Rakan,K'Sante","LP,Wei,Tangyuan,LvMao,Breathe","Ruler,Kanavi,Knight,MISSING,369",0.5762,0.7436,red,20.0,20.0
10188-10188_game_2,LPL,2023,Royal Never Give Up,JD Gaming,"Xayah,Wukong,Ahri,Blitzcrank,Sion","Aphelios,Kha'Zix,Annie,Rakan,Ornn","LP,Wei,Tangyuan,LvMao,Breathe","Ruler,Kanavi,Knight,MISSING,369",0.4266,0.7952,blue,20.0,20.0
10189-10189_game_1,LPL,2023,LGD Gaming,Weibo Gaming,"Xayah,Nocturne,Ahri,Rakan,Gnar","Aphelios,Wukong,Annie,Renata Glasc,K'Sante","Envyy,Meteor,haichao,Jinjiao,Decade","Light,Weiwei,Xiaohu,Crisp,TheShy",0.2089,0.6405,blue,20.0,20.0
10189-10189_game_2,LPL,2023,LGD Gaming,Weibo Gaming,"Xayah,Kha'Zix,Ahri,Rakan,K'Sante","Zeri,Wukong,Annie,Nautilus,Gragas","Envyy,Meteor,haichao,Jinjiao,Decade","Light,Weiwei,Xiaohu,Crisp,TheShy",0.2344,0.5504,red,20.0,20.0
10190-10190_game_1,LPL,2023,EDward Gaming,Invictus Gaming,"Aphelios,Sejuani,K'Sante,Yuumi,Fiora","Zeri,Maokai,Annie,Nautilus,Gangplank","Uzi,Jiejie,FoFo,Meiko,Ale","Ahn,beishang,Cryin,Wink,Wen",0.4743,0.2697,blue,20.0,20.0
10190-10190_game_2,LPL,2023,Invictus Gaming,EDward Gaming,"Xayah,Wukong,Annie,Blitzcrank,Gangplank","Aphelios,Sejuani,K'Sante,Braum,Aatrox","Ahn,beishang,Cryin,Wink,Wen","Uzi,Jiejie,FoFo,Meiko,Ale",0.5545,0.357,blue,20.0,20.0
10190-10190_game_3,LPL,2023,EDward Gaming,Invictus Gaming,"Lucian,Elise,K'Sante,Milio,Sion","Aphelios,Kindred,Annie,Blitzcrank,Gragas","Uzi,Jiejie,FoFo,Meiko,Ale","Ahn,beishang,Cryin,Wink,Wen",0.6771,0.2035,blue,20.0,20.0
10191-10191_game_1,LPL,2023,Top Esports,FunPlus Phoenix,"Zeri,Vi,Syndra,Lulu,Gragas","Xayah,Kha'Zix,Annie,Rakan,Sion","JackeyLove,Tian,Rookie,Mark,Wayward","Lwx,Bonnie,Care,QiuQiu,Xiaolaohu",0.5478,0.22,red,20.0,20.0
10191-10191_game_2,LPL,2023,FunPlus Phoenix,Top Esports,"Jinx,Poppy,Gragas,Milio,Gnar","Aphelios,Wukong,Ahri,Yuumi,Malphite","Lwx,Bonnie,Care,QiuQiu,Xiaolaohu","JackeyLove,Tian,Rookie,Mark,Wayward",0.1909,0.6865,blue,20.0,20.0
10192-10192_game_1,LPL,2023,LNG Esports,Rare Atom,"Xayah,Maokai,Jayce,Nautilus,Jax","Aphelios,Kha'Zix,Ahri,Braum,Gragas","GALA,Tarzan,Scout,Hang,Zika","Assum,Leyan,Strive,Feather,Xiaoxu",0.6654,0.4592,blue,20.0,20.0
10192-10192_game_2,LPL,2023,Rare Atom,LNG Esports,"Jinx,Wukong,Ahri,Rakan,K'Sante","Xayah,Poppy,Annie,Nautilus,Gwen","Assum,Leyan,Strive,Feather,Xiaoxu","GALA,Tarzan,Scout,Hang,Zika",0.4223,0.6415,red,20.0,20.0
10193-10193_game_1,LPL,2023,Anyone's Legend,JD Gaming,"Jinx,Nocturne,Neeko,Blitzcrank,Gnar","Aphelios,Vi,Gragas,Milio,Malphite","zhiqiuyi,Xiaohao,Harder,Zorah,Zdz","Ruler,Kanavi,Knight,MISSING,369",0.5389,0.5022,blue,20.0,20.0
10193-10193_game_2,LPL,2023,Anyone's Legend,JD Gaming,"Xayah,Lee Sin,Ahri,Rakan,K'Sante","Aphelios,Vi,Syndra,Renata Glasc,Ornn","zhiqiuyi,Xiaohao,Harder,Zorah,Zdz","Ruler,Kanavi,Knight,MISSING,369",0.4057,0.7776,blue,20.0,20.0
10193-10193_game_3,LPL,2023,JD Gaming,Anyone's Legend,"Aphelios,Vi,Ahri,Rakan,K'Sante","Jinx,Kindred,Galio,Nautilus,Gragas","Ruler,Kanavi,Knight,MISSING,369","zhiqiuyi,Xiaohao,Harder,Zorah,Zdz",0.7464,0.295,blue,20.0,20.0
10194-10194_game_1,LPL,2023,ThunderTalk Gaming,Bilibili Gaming,"Aphelios,Lee Sin,Annie,Nautilus,K'Sante","Lucian,Wukong,Gragas,Nami,Malphite","1xn,xiaohuangren,Ucal,yaoyao,HOYA","Elk,Xun,Yagao,ON,Bin",0.2858,0.6626,blue,20.0,20.0
10194-10194_game_2,LPL,2023,Bilibili Gaming,ThunderTalk Gaming,"Aphelios,Maokai,Jayce,Rakan,Gragas","Xayah,Rek'Sai,Annie,Nautilus,Poppy","Elk,Xun,Yagao,ON,Bin","1xn,xiaohuangren,Ucal,yaoyao,HOYA",0.719,0.376,blue,20.0,20.0
10195-10195_game_1,LPL,2023,Top Esports,LGD Gaming,"Xayah,Wukong,Ahri,Nautilus,K'Sante","Zeri,Maokai,Jayce,Rakan,Gwen","JackeyLove,Tian,Rookie,Mark,Wayward","Envyy,Meteor,haichao,Jinjiao,Decade",0.5618,0.2326,blue,20.0,20.0
10195-10195_game_2,LPL,2023,LGD Gaming,Top Esports,"Xayah,Vi,Syndra,Rakan,Gnar","Aphelios,Poppy,Ahri,Lulu,K'Sante","Envyy,Meteor,haichao,Jinjiao,Decade","JackeyLove,Tian,Rookie,Mark,Wayward",0.3123,0.6061,red,20.0,20.0
10196-10196_game_1,LPL,2023,FunPlus Phoenix,Royal Never Give Up,"Xayah,Nocturne,Annie,Rakan,Sion","Aphelios,Wukong,Ahri,Nautilus,Ornn","Lwx,H4cker,Care,QiuQiu,Xiaolaohu","LP,Wei,Tangyuan,LvMao,Breathe",0.22,0.4845,blue,20.0,20.0
10196-10196_game_2,LPL,2023,Royal Never Give Up,FunPlus Phoenix,"Aphelios,Kha'Zix,Annie,Rakan,Poppy","Jinx,Wukong,Ahri,Nautilus,Jax","LP,Wei,Tangyuan,LvMao,Breathe","Lwx,H4cker,Care,QiuQiu,Xiaolaohu",0.549,0.3669,blue,20.0,20.0
10197-10197_game_1,LPL,2023,Ultra Prime,Ninjas in Pyjamas,"Draven,Kha'Zix,Lissandra,Milio,K'Sante","Aphelios,Wukong,Ahri,Nautilus,Gwen","Doggo,Ning,Forge,SwordArt,Hery","Photic,Shad0w,Angel,Zhuo,Invincible",0.1962,0.4784,red,20.0,20.0
10197-10197_game_2,LPL,2023,Ninjas in Pyjamas,Ultra Prime,"Aphelios,Maokai,Jayce,Nautilus,Renekton","Xayah,Vi,Gragas,Leona,K'Sante","Photic,Shad0w,Angel,Zhuo,Invincible","Doggo,Ning,Forge,SwordArt,Hery",0.5355,0.3018,blue,20.0,20.0
10198-10198_game_1,LPL,2023,Invictus Gaming,Oh My God,"Zeri,Volibear,Annie,Yuumi,Jax","Tristana,Vi,Akali,Milio,Gragas","Ahn,beishang,Cryin,Wink,Wen","Able,Aki,Creme,ppgod,shanji",0.1433,0.6208,red,20.0,20.0
10198-10198_game_2,LPL,2023,Invictus Gaming,Oh My God,"Xayah,Vi,Annie,Pyke,K'Sante","Tristana,Poppy,Neeko,Rakan,Darius","Ahn,beishang,Cryin,Wink,Wen","Able,Aki,Creme,ppgod,shanji",0.2106,0.5242,red,20.0,20.0
10199-10199_game_1,LPL,2023,Rare Atom,Weibo Gaming,"Tristana,Sejuani,Annie,Yuumi,K'Sante","Zeri,Nocturne,Gragas,Nautilus,Poppy","Assum,Leyan,Mole,Feather,Xiaoxu","Light,Weiwei,Xiaohu,Crisp,TheShy",0.1746,0.5275,red,20.0,20.0
10199-10199_game_2,LPL,2023,Rare Atom,Weibo Gaming,"Jinx,Poppy,Annie,Nautilus,K'Sante","Xayah,Kha'Zix,Gragas,Rakan,Malphite","Assum,Leyan,Strive,Feather,Xiaoxu","Light,Weiwei,Xiaohu,Crisp,TheShy",0.3789,0.509,blue,20.0,20.0
10199-10199_game_3,LPL,2023,Rare Atom,Weibo Gaming,"Xayah,Viego,Annie,Rakan,Sion","Aphelios,Wukong,Ahri,Lulu,Gragas","Assum,Leyan,Strive,Feather,Xiaoxu","Light,Weiwei,Xiaohu,Crisp,TheShy",0.3333,0.6554,blue,20.0,20.0
10200-10200_game_1,LPL,2023,LNG Esports,EDward Gaming,"Xayah,Wukong,Ahri,Milio,Renekton","Aphelios,Viego,K'Sante,Lulu,Jax","GALA,Tarzan,Scout,Hang,Zika","Uzi,Jiejie,FoFo,Meiko,Ale",0.5915,0.4634,red,20.0,20.0
10200-10200_game_2,LPL,2023,EDward Gaming,LNG Esports,"Aphelios,Viego,Neeko,Milio,Ornn","Xayah,Maokai,Jayce,Blitzcrank,Sion","Uzi,Jiejie,FoFo,Meiko,Ale","GALA,Tarzan,Scout,Hang,Zika",0.4184,0.6329,red,20.0,20.0
10201-10201_game_1,LPL,2023,ThunderTalk Gaming,Ninjas in Pyjamas,"Zeri,Wukong,Azir,Braum,K'Sante","Aphelios,Poppy,Ahri,Nautilus,Gwen","1xn,xiaohuangren,Ucal,yaoyao,HOYA","Photic,Shad0w,Angel,Zhuo,Invincible",0.3493,0.5463,red,20.0,20.0
10201-10201_game_2,LPL,2023,Ninjas in Pyjamas,ThunderTalk Gaming,"Aphelios,Wukong,Ahri,Lulu,K'Sante","Zeri,Viego,Azir,Nautilus,Malphite","Photic,Shad0w,Angel,Zhuo,Invincible","1xn,xiaohuangren,Ucal,yaoyao,HOYA",0.3579,0.5089,blue,20.0,20.0
