game_id,date,year,league,blue_team,red_team,blue_win,blue_picks,red_picks,blue_players,red_players
LOLTMNT01_374489,2026-05-05,2026,LCKC,BNK FEARX Youth,Nongshim Esports Academy,0,"Zaahen,Nocturne,Ryze,Ezreal,Neeko","Renekton,Vi,Taliyah,Yunara,Lulu","Kangin,Zephyr,FIESTA,Slayer,Luon","Janus,Mihawk,SeTab,Lucy,Pleata"
LOLTMNT01_375025,2026-05-05,2026,LCKC,HANJIN BRION Challengers,Gen.G Global Academy,1,"Gnar,Jarvan IV,Mel,Caitlyn,Bard","Twisted Fate,Xin Zhao,Taliyah,Ashe,Seraphine","DDahyuk,Dinai,Tempester,OddEye,PlanB","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT04_161035,2026-05-05,2026,PRM,Eintracht Spandau,E WIE EINFACH E-SPORTS,1,"Rumble,Nocturne,Malzahar,Jhin,Bard","Yorick,Dr. Mundo,LeBlanc,Caitlyn,Neeko","JNX,Xagog,PowerOfEvil,Keduii,seaz","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch"
LOLTMNT04_161061,2026-05-05,2026,PRM,Unicorns of Love Sexy Edition,Berlin International Gaming,0,"Ryze,Lee Sin,Sion,Sivir,Karma","Rumble,Aatrox,Hwei,Ezreal,Bard","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt","Irrelevant,Habubu,Reeker,Patrik,Kaiser"
LOLTMNT04_162013,2026-05-05,2026,PRM,Eintracht Spandau,E WIE EINFACH E-SPORTS,1,"Vayne,Pantheon,Ahri,Ezreal,Karma","Gnar,Jarvan IV,Aurora,Ziggs,Leona","JNX,Xagog,PowerOfEvil,Keduii,seaz","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch"
LOLTMNT04_162043,2026-05-05,2026,PRM,Berlin International Gaming,Unicorns of Love Sexy Edition,0,"K'Sante,Pantheon,Cassiopeia,Corki,Nami","Jayce,Jarvan IV,Annie,Yunara,Lulu","Irrelevant,Habubu,Reeker,Patrik,Kaiser","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT04_162062,2026-05-05,2026,PRM,Berlin International Gaming,Unicorns of Love Sexy Edition,1,"Gnar,Wukong,Aurora,Lucian,Sona","Jax,Xin Zhao,Viktor,Draven,Milio","Irrelevant,Habubu,Reeker,Patrik,Kaiser","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT04_161116,2026-05-06,2026,LFL,Esprit Shōnen,TLN Pirates,0,"Gnar,Nocturne,Azir,Ezreal,Nami","Sion,Xin Zhao,Anivia,Yunara,Karma","Leny,Kobs,xKenzuke,Booshi,Mxe","Spooder,Stefan,Toffe,Axelent,Thomas"
LOLTMNT04_161124,2026-05-06,2026,LFL,TLN Pirates,Esprit Shōnen,1,"K'Sante,Pantheon,Viktor,Lucian,Milio","Rumble,Vi,Yone,Jhin,Nautilus","Spooder,Stefan,Toffe,Axelent,Thomas","Leny,Kobs,xKenzuke,Booshi,Mxe"
LOLTMNT04_162086,2026-05-06,2026,PRM,G2 NORD,VfB eSports,1,"Rumble,Jarvan IV,Ryze,Ashe,Seraphine","Ornn,Naafiri,Aurora,Lucian,Milio","Shelfmade,Markoon,Toasty,Rin,Tockimo","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT04_162094,2026-05-06,2026,PRM,G2 NORD,VfB eSports,1,"K'Sante,Xin Zhao,Anivia,Varus,Bard","Yasuo,Lee Sin,Annie,Ziggs,Nautilus","Shelfmade,Markoon,Toasty,Rin,Tockimo","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT04_162102,2026-05-06,2026,PRM,ROSSMANN Centaurs,TeamOrangeGaming,0,"Ornn,Lee Sin,Ryze,Corki,Nami","Aatrox,Jarvan IV,Syndra,Ezreal,Karma","CPM,Pasu,Fooneses,Devn,Smarty","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp"
LOLTMNT04_162109,2026-05-06,2026,LFL,Karmine Corp Blue,Ici Japon Corp. Esport,1,"K'Sante,Pantheon,Taliyah,Jhin,Bard","Rumble,Skarner,Aurora,Yunara,Nautilus","Tao,Yukino,Kamiloo,Hazel,Prime","Badlulu,Kaboom,Dajor,Soldier,whiteinn"
LOLTMNT04_162111,2026-05-06,2026,PRM,TeamOrangeGaming,ROSSMANN Centaurs,1,"Gnar,Skarner,Viktor,Yunara,Pyke","K'Sante,Vi,Ahri,Lucian,Milio","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp","CPM,Pasu,Fooneses,Devn,Smarty"
LOLTMNT04_162127,2026-05-06,2026,LFL,Ici Japon Corp. Esport,Karmine Corp Blue,0,"Sion,Nocturne,Ryze,Corki,Nami","Aatrox,Jarvan IV,Viktor,Varus,Alistar","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Tao,Yukino,Kamiloo,Hazel,Prime"
LOLTMNT01_375990,2026-05-07,2026,LCKC,Gen.G Global Academy,BNK FEARX Youth,0,"K'Sante,Nocturne,Aurora,Lucian,Milio","Jayce,Jarvan IV,Annie,Yunara,Lulu","Ripple,Courage,Kemish,MUDAI,Lumos","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_375991,2026-05-07,2026,LCKC,T1 Esports Academy,Nongshim Esports Academy,0,"Jayce,Jarvan IV,Ryze,Jhin,Anivia","Sion,Xin Zhao,Twisted Fate,Ezreal,Bard","Haetae,Painter,Guti,Jinbeom,Cloud","Janus,Mihawk,SeTab,Lucy,Pleata"
LOLTMNT01_376998,2026-05-07,2026,LCKC,Hanwha Life Esports Challengers,Kiwoom DRX Challengers,1,"Gnar,Nocturne,Azir,Ezreal,Bard","Twisted Fate,Skarner,Orianna,Zeri,Neeko","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_377010,2026-05-07,2026,LCKC,Gen.G Global Academy,BNK FEARX Youth,1,"Gnar,Vi,Yone,Mel,Nautilus","Anivia,Xin Zhao,Cassiopeia,Ashe,Seraphine","Ripple,Courage,Kemish,MUDAI,Lumos","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_377011,2026-05-07,2026,LCKC,Hanwha Life Esports Challengers,Kiwoom DRX Challengers,1,"K'Sante,Xin Zhao,Aurora,Ashe,Seraphine","Renekton,Vi,Mel,Lucian,Milio","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_378006,2026-05-07,2026,LCKC,Nongshim Esports Academy,T1 Esports Academy,1,"Gnar,Skarner,Annie,Lucian,Milio","Ambessa,Vi,Aurora,Ashe,Seraphine","Janus,Mihawk,SeTab,Lucy,Pleata","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT01_378030,2026-05-07,2026,LCKC,Gen.G Global Academy,BNK FEARX Youth,0,"Sion,Trundle,Azir,Jhin,Karma","Renekton,Naafiri,Orianna,Miss Fortune,Bard","Ripple,Courage,Kemish,MUDAI,Lumos","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT04_161180,2026-05-07,2026,PRM,Eintracht Spandau,Eintracht Frankfurt,1,"Rumble,Skarner,Anivia,Lucian,Milio","Gnar,Pantheon,Annie,Yunara,Lulu","JNX,Xagog,PowerOfEvil,Keduii,seaz","Mietek,D4nKa,Sencux,Notiko,Farfetch"
LOLTMNT04_161181,2026-05-07,2026,LFL,Galions,Vitality.Bee,1,"Rumble,Jarvan IV,Viktor,Ashe,Seraphine","Ambessa,Vi,Mel,Ezreal,Bard","Carlsen,Thayger,OMON,HARPOON,Zoelys","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT04_161195,2026-05-07,2026,LFL,Galions,Vitality.Bee,1,"Renekton,Nocturne,Ryze,Yunara,Lulu","Fiora,Naafiri,Ahri,Caitlyn,Anivia","Carlsen,Thayger,OMON,HARPOON,Zoelys","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT04_161204,2026-05-07,2026,LFL,ZYB Esport,Solary,0,"Gnar,Jax,Azir,Vayne,Karma","Anivia,Xin Zhao,Taliyah,Ezreal,Nami","Wao,Manaty,Nisqy,Jezu,Stend","Kryze,Zicssi,Jool,Aetinoth,Piero"
LOLTMNT04_162154,2026-05-07,2026,PRM,Eintracht Frankfurt,Eintracht Spandau,0,"Jayce,Wukong,Orianna,Kai'Sa,Neeko","Sion,Aatrox,Azir,Ezreal,Nami","Mietek,D4nKa,Sencux,Notiko,Farfetch","JNX,Xagog,PowerOfEvil,Keduii,seaz"
LOLTMNT04_162170,2026-05-07,2026,PRM,Berlin International Gaming,Kaufland Hangry Knights,1,"Rumble,Jarvan IV,Yone,Lucian,Milio","Ornn,Naafiri,Azir,Ezreal,Bard","Irrelevant,Habubu,Reeker,Patrik,Kaiser","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka"
LOLTMNT04_162180,2026-05-07,2026,PRM,Berlin International Gaming,Kaufland Hangry Knights,1,"Cassiopeia,Qiyana,Sion,Ashe,Seraphine","Yorick,Xin Zhao,Viktor,Yunara,Lulu","Irrelevant,Habubu,Reeker,Patrik,Kaiser","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka"
LOLTMNT04_162191,2026-05-07,2026,LFL,ZYB Esport,Solary,0,"Sion,Pantheon,Cassiopeia,Jinx,Thresh","Zaahen,Skarner,Ryze,Aphelios,Bard","Wao,Manaty,Nisqy,Jezu,Stend","Kryze,Zicssi,Jool,Aetinoth,Piero"
LOLTMNT01_377550,2026-05-08,2026,LCKC,KT Rolster Challengers,Dplus Kia Challengers,1,"Vayne,Vi,LeBlanc,Ezreal,Bard","K'Sante,Xin Zhao,Orianna,Ashe,Seraphine","Sero,Sylvie,Hwichan,FenRir,Pollu","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT01_377573,2026-05-08,2026,LCKC,HANJIN BRION Challengers,DN SOOPers Challengers,0,"Irelia,Maokai,Jayce,Jhin,Bard","Anivia,Pantheon,Azir,Ezreal,Rell","DDahyuk,Dinai,Tempester,OddEye,PlanB","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT01_378596,2026-05-08,2026,LCKC,HANJIN BRION Challengers,DN SOOPers Challengers,1,"Gnar,Nocturne,Syndra,Ashe,Seraphine","Sion,Xin Zhao,Aurora,Yunara,Lulu","DDahyuk,Dinai,Tempester,OddEye,PlanB","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT01_378625,2026-05-08,2026,LCKC,KT Rolster Challengers,Dplus Kia Challengers,1,"Sion,Jarvan IV,Akali,Yunara,Nautilus","Zaahen,Skarner,Ryze,Lucian,Milio","Sero,Sylvie,Hwichan,FenRir,Pollu","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT01_378655,2026-05-08,2026,LCKC,HANJIN BRION Challengers,DN SOOPers Challengers,0,"Ambessa,Wukong,Annie,Aphelios,Milio","K'Sante,Vi,Akali,Kai'Sa,Neeko","DDahyuk,Dinai,Tempester,OddEye,PlanB","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT01_381492,2026-05-11,2026,LCKC,Nongshim Esports Academy,Kiwoom DRX Challengers,0,"Sion,Vi,Ryze,Ezreal,Neeko","Jayce,Pantheon,Orianna,Yunara,Lulu","Janus,Mihawk,SeTab,Lucy,Lehends","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_381647,2026-05-11,2026,LCKC,DN SOOPers Challengers,BNK FEARX Youth,1,"K'Sante,Xin Zhao,Orianna,Ezreal,Bard","Jayce,Nocturne,Ahri,Yunara,Lulu","Lancer,DDoiV,Flip,Enosh,Peter","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_381676,2026-05-11,2026,LCKC,DN SOOPers Challengers,BNK FEARX Youth,1,"Gwen,Skarner,Anivia,Lucian,Milio","Sion,Pantheon,Aurora,Miss Fortune,Nautilus","Lancer,DDoiV,Flip,Enosh,Peter","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_382490,2026-05-11,2026,LCKC,Kiwoom DRX Challengers,Nongshim Esports Academy,0,"Varus,Lee Sin,Annie,Ashe,Seraphine","Gnar,Xin Zhao,Cassiopeia,Miss Fortune,Nautilus","Frog,Winner,AKaJe,Jiwoo,Minous","Janus,Mihawk,SeTab,Lucy,Lehends"
LOLTMNT01_382529,2026-05-11,2026,LCKC,Nongshim Esports Academy,Kiwoom DRX Challengers,1,"Renekton,Maokai,Twisted Fate,Lucian,Milio","Jax,Trundle,Aurora,Caitlyn,Nami","Janus,Mihawk,SeTab,Lucy,Lehends","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_382564,2026-05-11,2026,LCKC,Gen.G Global Academy,T1 Esports Academy,0,"Gnar,Pantheon,Aurora,Mel,Nautilus","Sion,Xin Zhao,Annie,Ashe,Seraphine","Ripple,Courage,Kemish,MUDAI,Lumos","Haetae,Painter,Guti,Cypher,Cloud"
LOLTMNT01_382602,2026-05-11,2026,LCKC,T1 Esports Academy,Gen.G Global Academy,1,"Renekton,Nocturne,Ahri,Ezreal,Neeko","K'Sante,Jarvan IV,LeBlanc,Yunara,Lulu","Haetae,Painter,Guti,Cypher,Cloud","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT04_161605,2026-05-11,2026,PRM,Eintracht Frankfurt,G2 NORD,0,"Sion,Xin Zhao,Ahri,Ezreal,Nami","Gwen,Pantheon,Aurora,Sivir,Karma","Mietek,D4nKa,Sencux,Notiko,Farfetch","Shelfmade,Markoon,Toasty,Rin,Tockimo"
LOLTMNT04_161616,2026-05-11,2026,PRM,Kaufland Hangry Knights,TeamOrangeGaming,1,"Rumble,Nocturne,Annie,Caitlyn,Karma","Varus,Skarner,Azir,Ezreal,Bard","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp"
LOLTMNT04_162621,2026-05-11,2026,PRM,G2 NORD,Eintracht Frankfurt,1,"Rumble,Lee Sin,Annie,Ashe,Seraphine","K'Sante,Jayce,Sylas,Ziggs,Pyke","Shelfmade,Markoon,Toasty,Rin,Tockimo","Mietek,D4nKa,Sencux,Notiko,Farfetch"
LOLTMNT04_162630,2026-05-11,2026,PRM,Kaufland Hangry Knights,TeamOrangeGaming,0,"Gnar,Jayce,Aurora,Kai'Sa,Neeko","Shyvana,Xin Zhao,Ahri,Yunara,Blitzcrank","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp"
LOLTMNT04_162636,2026-05-11,2026,PRM,TeamOrangeGaming,Kaufland Hangry Knights,1,"Aatrox,Vi,LeBlanc,Smolder,Shen","Ambessa,Jarvan IV,Viktor,Corki,Nami","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka"
LOLTMNT01_383162,2026-05-12,2026,LCKC,KT Rolster Challengers,Hanwha Life Esports Challengers,1,"Kennen,Skarner,Orianna,Yunara,Nautilus","Gnar,Pantheon,Azir,Xayah,Lulu","Sero,Sylvie,Hwichan,FenRir,Pollu","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT01_383205,2026-05-12,2026,LCKC,Dplus Kia Challengers,HANJIN BRION Challengers,1,"Yorick,Xin Zhao,Annie,Caitlyn,Bard","Jayce,Jarvan IV,Aurora,Lucian,Milio","Jaehyuk,Sharvel,Garden,Wayne,Loopy","DDahyuk,Dinai,Tempester,OddEye,PlanB"
LOLTMNT01_384121,2026-05-12,2026,LCKC,KT Rolster Challengers,Hanwha Life Esports Challengers,1,"Rumble,Xin Zhao,Tristana,Ezreal,Neeko","Ambessa,Jarvan IV,Aurora,Sivir,Bard","Sero,Sylvie,Hwichan,FenRir,Pollu","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT01_384253,2026-05-12,2026,LCKC,HANJIN BRION Challengers,Dplus Kia Challengers,0,"Renekton,Pantheon,Taliyah,Ashe,Lulu","Gnar,Vi,Ryze,Ezreal,Seraphine","DDahyuk,Dinai,Tempester,OddEye,PlanB","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT04_161642,2026-05-12,2026,PRM,VfB eSports,E WIE EINFACH E-SPORTS,1,"Gnar,Xin Zhao,Ryze,Ziggs,Bard","Sion,Naafiri,Azir,Varus,Leona","Sven,ZWICKL,Luke,Tazaku,Jakobobbi","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch"
LOLTMNT04_161661,2026-05-12,2026,PRM,E WIE EINFACH E-SPORTS,VfB eSports,1,"Rumble,Nocturne,Aurora,Miss Fortune,Rell","Illaoi,Skarner,Kassadin,Smolder,Braum","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT04_162655,2026-05-12,2026,PRM,E WIE EINFACH E-SPORTS,VfB eSports,1,"Renekton,Jarvan IV,LeBlanc,Ashe,Seraphine","Udyr,Lee Sin,Ahri,Lucian,Milio","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT04_162667,2026-05-12,2026,PRM,ROSSMANN Centaurs,Unicorns of Love Sexy Edition,0,"Ornn,Pantheon,Viktor,Ezreal,Camille","Gnar,Xin Zhao,Annie,Caitlyn,Bard","CPM,Pasu,Fooneses,Devn,Smarty","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT04_162673,2026-05-12,2026,PRM,ROSSMANN Centaurs,Unicorns of Love Sexy Edition,0,"Sion,Lee Sin,Aurora,Sivir,Lulu","Varus,Skarner,Cassiopeia,Zeri,Nautilus","CPM,Pasu,Fooneses,Devn,Smarty","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT04_161716,2026-05-13,2026,LFL,Ici Japon Corp. Esport,Esprit Shōnen,0,"Rumble,Pantheon,Aurora,Jhin,Rell","Sion,Nocturne,Ahri,Varus,Bard","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Leny,Kobs,xKenzuke,Booshi,Mxe"
LOLTMNT04_161732,2026-05-13,2026,LFL,ZYB Esport,Vitality.Bee,0,"Rumble,Xin Zhao,Aurora,Ezreal,Nami","Anivia,Pantheon,Viktor,Varus,Pyke","Wao,Manaty,Nisqy,Jezu,Riippp","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT04_162713,2026-05-13,2026,LFL,Ici Japon Corp. Esport,Esprit Shōnen,0,"Camille,Jarvan IV,Viktor,Senna,Nautilus","Ambessa,Xin Zhao,Hwei,Ashe,Braum","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Leny,Kobs,xKenzuke,Booshi,Mxe"
LOLTMNT04_162729,2026-05-13,2026,LFL,Vitality.Bee,ZYB Esport,0,"Sion,Aatrox,Taliyah,Ashe,Seraphine","Jax,Sejuani,Azir,Samira,Rell","Potent,Dawciu,Czajek,Yakkey,Dekap","Wao,Manaty,Nisqy,Jezu,Riippp"
LOLTMNT04_162734,2026-05-13,2026,LFL,ZYB Esport,Vitality.Bee,0,"Ambessa,Shen,Akali,Kai'Sa,Neeko","Gwen,Vi,Syndra,Lucian,Milio","Wao,Manaty,Nisqy,Jezu,Riippp","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT01_387061,2026-05-14,2026,LCKC,KT Rolster Challengers,HANJIN BRION Challengers,1,"Gnar,Xin Zhao,Akali,Ezreal,Neeko","Renekton,Jarvan IV,Orianna,Caitlyn,Bard","Sero,Sylvie,Hwichan,FenRir,Pollu","DDahyuk,Dinai,Tempester,OddEye,PlanB"
LOLTMNT01_387074,2026-05-14,2026,LCKC,HANJIN BRION Challengers,KT Rolster Challengers,1,"Aatrox,Vi,Aurora,Aphelios,Thresh","Ambessa,Skarner,Taliyah,Yunara,Lulu","DDahyuk,Dinai,Tempester,OddEye,PlanB","Sero,Sylvie,Hwichan,FenRir,Pollu"
LOLTMNT01_387076,2026-05-14,2026,LCKC,BNK FEARX Youth,Dplus Kia Challengers,0,"Sion,Wukong,Aurora,Lucian,Milio","Gnar,Vi,Azir,Caitlyn,Bard","Kangin,Zephyr,FIESTA,Slayer,Luon","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT01_387086,2026-05-14,2026,LCKC,DN SOOPers Challengers,T1 Esports Academy,0,"Anivia,Naafiri,Aurora,Yunara,Lulu","Renekton,Trundle,Twisted Fate,Caitlyn,Bard","Lancer,DDoiV,Flip,Enosh,Peter","Haetae,Painter,Guti,Cypher,Cloud"
LOLTMNT01_387087,2026-05-14,2026,LCKC,Dplus Kia Challengers,BNK FEARX Youth,1,"Skarner,Naafiri,Annie,Corki,Nami","Renekton,Maokai,Anivia,Sivir,Yuumi","Jaehyuk,Sharvel,Garden,Wayne,Loopy","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_388036,2026-05-14,2026,LCKC,Dplus Kia Challengers,BNK FEARX Youth,0,"Jayce,Nocturne,Mel,Ashe,Lulu","K'Sante,Xin Zhao,Ahri,Ezreal,Seraphine","Jaehyuk,Sharvel,Garden,Wayne,Loopy","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_388037,2026-05-14,2026,LCKC,DN SOOPers Challengers,T1 Esports Academy,0,"Jayce,Pantheon,Orianna,Mel,Pyke","Skarner,Xin Zhao,Viktor,Ashe,Seraphine","Lancer,DDoiV,Flip,Enosh,Peter","Haetae,Painter,Guti,Cypher,Cloud"
LOLTMNT01_388048,2026-05-14,2026,LCKC,DN SOOPers Challengers,T1 Esports Academy,1,"Ambessa,Vi,Taliyah,Lucian,Milio","Gnar,Wukong,Ahri,Ezreal,Neeko","Lancer,DDoiV,Flip,Enosh,Peter","Haetae,Painter,Guti,Cypher,Cloud"
LOLTMNT01_388061,2026-05-14,2026,LCKC,HANJIN BRION Challengers,KT Rolster Challengers,0,"K'Sante,Wukong,Mel,Jhin,Anivia","Gwen,Pantheon,Azir,Corki,Nami","DDahyuk,Dinai,Tempester,OddEye,PlanB","Sero,Sylvie,Hwichan,FenRir,Pollu"
LOLTMNT01_387479,2026-05-15,2026,LCKC,Gen.G Global Academy,Kiwoom DRX Challengers,0,"K'Sante,Xin Zhao,Cassiopeia,Yunara,Lulu","Jayce,Vi,Viktor,Lucian,Milio","Ripple,Courage,Kemish,MUDAI,Lumos","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_387482,2026-05-15,2026,LCKC,Nongshim Esports Academy,Hanwha Life Esports Challengers,1,"Gnar,Jarvan IV,Cassiopeia,Caitlyn,Bard","Sion,Xin Zhao,Aurora,Ezreal,Neeko","Janus,Mihawk,SeTab,Lucy,Lehends","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT01_387487,2026-05-15,2026,LCKC,Gen.G Global Academy,Kiwoom DRX Challengers,0,"Yorick,Pantheon,Taliyah,Miss Fortune,Nautilus","Gnar,Skarner,Ryze,Ezreal,Bard","Ripple,Courage,Kemish,MUDAI,Lumos","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_387489,2026-05-15,2026,LCKC,Nongshim Esports Academy,Hanwha Life Esports Challengers,0,"Jayce,Pantheon,Ryze,Yunara,Lulu","Yorick,Trundle,Anivia,Lucian,Milio","Janus,Mihawk,SeTab,Lucy,Lehends","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT01_388416,2026-05-15,2026,LCKC,Hanwha Life Esports Challengers,Nongshim Esports Academy,0,"Renekton,Wukong,Annie,Jhin,Nautilus","Vayne,Skarner,Viktor,Miss Fortune,Alistar","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Janus,Mihawk,SeTab,Lucy,Lehends"
LOLTMNT02_403377,2026-05-18,2026,LCKC,Dplus Kia Challengers,T1 Esports Academy,0,"Sion,Lee Sin,Orianna,Ashe,Seraphine","Ambessa,Vi,Annie,Caitlyn,Bard","Jaehyuk,Sharvel,Garden,Wayne,Loopy","Haetae,Painter,Guti,Cypher,Cloud"
LOLTMNT02_403409,2026-05-18,2026,LCKC,T1 Esports Academy,Dplus Kia Challengers,1,"Jayce,Xin Zhao,Anivia,Sivir,Lulu","Yorick,Trundle,Cassiopeia,Ezreal,Neeko","Haetae,Painter,Guti,Cypher,Cloud","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_403451,2026-05-18,2026,LCKC,DN SOOPers Challengers,Kiwoom DRX Challengers,1,"Gwen,Xin Zhao,Cassiopeia,Lucian,Milio","Sion,Jarvan IV,Syndra,Caitlyn,Lux","Lancer,DDoiV,Flip,Enosh,Quantum","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT02_403545,2026-05-18,2026,LCKC,Kiwoom DRX Challengers,DN SOOPers Challengers,1,"Renekton,Wukong,Ryze,Ezreal,Bard","K'Sante,Naafiri,Galio,Yunara,Lulu","Frog,Winner,AKaJe,Jiwoo,Minous","Lancer,DDoiV,Flip,Enosh,Quantum"
LOLTMNT02_403593,2026-05-18,2026,LCKC,Hanwha Life Esports Challengers,Gen.G Global Academy,1,"Anivia,Xin Zhao,Ryze,Ashe,Seraphine","Gnar,Vi,Taliyah,Mel,Nautilus","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT02_404514,2026-05-18,2026,LCKC,DN SOOPers Challengers,Kiwoom DRX Challengers,0,"Olaf,Vi,Orianna,Miss Fortune,Nautilus","Gnar,Skarner,Viktor,Ashe,Seraphine","Lancer,DDoiV,Flip,Enosh,Quantum","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT02_404585,2026-05-18,2026,LCKC,Gen.G Global Academy,Hanwha Life Esports Challengers,0,"Sion,Nocturne,Akali,Lucian,Milio","Ambessa,Jarvan IV,Annie,Ezreal,Neeko","Ripple,Courage,Kemish,MUDAI,Lumos","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT02_403927,2026-05-19,2026,LCKC,BNK FEARX Youth,HANJIN BRION Challengers,1,"Gwen,Xin Zhao,Annie,Lucian,Milio","Sion,Vi,Viktor,Zeri,Lulu","Kangin,Zephyr,FIESTA,Slayer,Luon","DDahyuk,Dinai,Tempester,OddEye,PlanB"
LOLTMNT02_403955,2026-05-19,2026,LCKC,HANJIN BRION Challengers,BNK FEARX Youth,0,"Renekton,Jarvan IV,Twisted Fate,Ashe,Seraphine","Aurora,Nocturne,Anivia,Ezreal,Neeko","DDahyuk,Dinai,Tempester,OddEye,PlanB","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT02_405016,2026-05-19,2026,LCKC,KT Rolster Challengers,Nongshim Esports Academy,0,"Sion,Xin Zhao,Azir,Lucian,Milio","Shen,Jarvan IV,Annie,Yunara,Lulu","Sero,Sylvie,Hwichan,FenRir,Pollu","Janus,Mihawk,SeTab,Lucy,Pleata"
LOLTMNT02_405035,2026-05-19,2026,LCKC,Nongshim Esports Academy,KT Rolster Challengers,0,"Jayce,Pantheon,Aurora,Ezreal,Nami","Vayne,Lee Sin,Akali,Sivir,Bard","Janus,Mihawk,SeTab,Lucy,Pleata","Sero,Sylvie,Hwichan,FenRir,Pollu"
LOLTMNT02_405065,2026-05-19,2026,LCKC,KT Rolster Challengers,Nongshim Esports Academy,0,"Rumble,Trundle,Anivia,Corki,Nautilus","Gnar,Naafiri,Ryze,Miss Fortune,Rell","Sero,Sylvie,Hwichan,FenRir,Pollu","Janus,Mihawk,SeTab,Lucy,Pleata"
